"seller id","warehouse id","po_type","store order id","order release id","order line id","seller order id","order id fk","created on","style id","seller sku code","sku id","myntra sku code","size","vendor article number","brand","style name","article type","order status","packet id","seller packe id","courier code","order tracking number","seller warehouse id","cancellation reason id fk","cancellation reason","packed on","fmpu date","inscanned on","shipped on","delivered on","cancelled on","rto creation date","lost date","return creation date","final amount","total mrp","discount","coupon discount","shipping charge","gift charge","tax recovery","city","state","zipcode","gt charges","seller price"
"36387","58640","PPMP","'131588245182147424903","8819564698","10819825533","61ebf4f4-959f-4a12-bd97-3d708e1453ae","5683850415","2025-11-24 22:38:00.000","36084938","RUS_KURTA_PURPLE_M","115297522","ANRCKRTA115297522","M","RUS_KURTA_PURPLE","Anouk Rustic","Anouk Rustic Geometric Printed Band Collar Straight Kurta","Kurtas","C","8819564698",,"EK_E2E","MYEC1076158545","58640",,,"2025-11-25 11:49:22.000","2025-11-25 16:00:51.000","2025-11-26 12:45:53.000","2025-11-26 12:52:06.000","2025-11-30 17:14:39.000",,,,,"299.00","2499.00","2200.00","0.00","0.00","0.00","0.00","Anakapalle","AP","531031","59","240"
"36387","58640","PPMP","'131605454767635074903","8823087229","10823351274","131d0a59-7581-4b4c-9454-be13dc7334ac","5685955696","2025-11-26 22:26:16.000","36084489","RUS_SK_Shatranj_Eygpt_Grey_XXL","115296604","ANRCKRTA115296604","XXL","RUS_SK_Shatranj_Eygpt_Grey","Anouk Rustic","Anouk Rustic Men Pure Cotton Mandarin Collar Thread Work Kurta","Kurtas","RTO","8823087229",,"EK_E2E","MYEC1076384806","58640","37","RTO Cancellation","2025-11-27 09:55:55.000","2025-11-27 16:54:10.000","2025-11-28 10:14:07.000","2025-11-28 10:20:20.000",,"2025-12-06 16:00:16.000","2025-12-06 16:00:16",,,"299.00","1999.00","1700.00","0.00","0.00","0.00","0.00","Karimnagar","TG","505462","59","240"
"36387","58640","PPMP","'131546764735023620403","8811932628","10812177435","5abe9a44-b42f-43fb-9928-2ec3b522723c","5678937815","2025-11-20 03:24:36.000","36084481","RUS_KURTA_GREY_XL","115296563","ANRCKRTA115296563","XL","RUS_KURTA_GREY","Anouk Rustic","Anouk Rustic Geometric Printed Mandarin Collar Straight Kurta","Kurtas","C","8811932628",,"EK_E2E","MYEP1092881783","58640",,,"2025-11-20 09:37:56.000","2025-11-20 16:05:19.000","2025-11-21 01:28:58.000","2025-11-21 01:35:39.000","2025-11-22 13:13:22.000",,,,,"299.00","2499.00","2200.00","0.00","0.00","0.00","0.00","Navi Mumbai","MH","400614","59","240"
"36387","58640","PPMP","'131517918228540206003","8806498259","10806728658","f683f178-3eb7-47ee-91ff-438d79a79de1","5675515221","2025-11-16 19:16:50.000","36084506","RUS_ICH_CHECKS_GREY_XL","115296688","ANRCKRTA115296688","XL","RUS_ICH_CHECKS_GREY","Anouk Rustic","Anouk Rustic Checked Sequinned Band Collar Straight Kurta","Kurtas","C","8806498259",,"EK_E2E","MYEC1075086074","58640",,,"2025-11-17 12:31:05.000","2025-11-17 15:41:10.000","2025-11-19 01:16:31.000","2025-11-19 01:22:45.000","2025-11-20 17:13:25.000",,,,"2025-11-22 23:49:00","299.00","2499.00","2200.00","0.00","0.00","0.00","0.00","Mhow","MP","453441","59","240"
"36387","58640","PPMP","'131480398100722690001","8798915565","10799126156","20b621a6-6e11-4277-870a-98bd258fa4b1","5670837277","2025-11-12 11:03:30.000","36084497","RUS_SOL_KURTA_YELLOW_M","115296641","ANRCKRTA115296641","M","RUS_SOL_KURTA_YELLOW","Anouk Rustic","Anouk Rustic Band Collar Straight Kurta","Kurtas","C","9803927622",,"EK_E2E","MYEC1074361210","58640",,,"2025-11-12 12:10:15.000","2025-11-12 18:27:11.000","2025-11-13 04:26:54.000","2025-11-13 04:32:59.000","2025-11-15 12:21:58.000",,,,,"299.00","1999.00","1700.00","0.00","0.00","0.00","0.00","Dharwad","KA","580001","59","240"
"36387","58640","PPMP","'131486498779355051203","8800252035","10800464818","1c2047d1-f061-47c3-929c-066bd74ff193","5671688184","2025-11-13 04:00:16.000","36084497","RUS_SOL_KURTA_YELLOW_L","115296642","ANRCKRTA115296642","L","RUS_SOL_KURTA_YELLOW","Anouk Rustic","Anouk Rustic Band Collar Straight Kurta","Kurtas","F",,,"EK_E2E",,"58640","45","Wants to change style/color",,,,,,"2025-11-13 04:00:29.000",,,,"299.00","1999.00","1700.00","0.00","0.00","0.00","0.00","Jhansi","UP","284301","59","240"
"36387","58640","PPMP","'131548186996981181003","8811990329","10812235136","456138c3-c681-47dd-9342-17001cf786fd","5678975895","2025-11-20 07:21:38.000","36084497","RUS_SOL_KURTA_YELLOW_S","115296640","ANRCKRTA115296640","S","RUS_SOL_KURTA_YELLOW","Anouk Rustic","Anouk Rustic Band Collar Straight Kurta","Kurtas","C","8811990329",,"EK_E2E","MYEP1092882199","58640",,,"2025-11-20 09:38:32.000","2025-11-20 16:04:20.000","2025-11-21 09:05:49.000","2025-11-21 09:12:27.000","2025-11-24 15:48:15.000",,,,,"299.00","1999.00","1700.00","0.00","0.00","0.00","0.00","Ranchi","JH","834008","59","240"
"36387","58640","PPMP","'131626016113763446501","8830469591","10830736117","9ccbd527-591a-419c-bfc3-77f11141ff83","5689605219","2025-11-29 07:33:10.000","36084481","RUS_KURTA_GREY_XL","115296563","ANRCKRTA115296563","XL","RUS_KURTA_GREY","Anouk Rustic","Anouk Rustic Geometric Printed Mandarin Collar Straight Kurta","Kurtas","C","8830469591",,"EK_E2E","MYEC1076875647","58640",,,"2025-11-29 10:07:33.000","2025-11-29 18:00:07.000","2025-11-30 02:25:05.000","2025-11-30 02:31:47.000","2025-12-02 14:26:58.000",,,,,"299.00","2499.00","2200.00","0.00","0.00","0.00","0.00","Allahabad","UP","211019","59","240"
"36387","58640","PPMP","'131603346693323027801","8822458398","10822722192","e2fc8d37-dc2d-47cd-bc11-4820a0fe027d","5685548091","2025-11-26 16:34:56.000","36084504","RUS_ICH_DOBBY_BEIGE_L","115296677","ANRCKRTA115296677","L","RUS_ICH_DOBBY_BEIGE","Anouk Rustic","Anouk Rustic Men Pure Cotton Woven Design Mandarin Collar Regular Kurta","Kurtas","C","8822458398",,"EK_E2E","MYEP1093868746","58640",,,"2025-11-27 11:24:49.000","2025-11-27 16:52:37.000","2025-11-28 03:23:01.000","2025-11-28 03:28:05.000","2025-12-01 11:43:46.000",,,,"2025-12-01 20:12:00","299.00","2199.00","1900.00","0.00","0.00","0.00","0.00","Agra","UP","282007","59","240"
"36387","58640","PPMP","'131601450851768197501","8821885757","10822148891","57c2b60c-c650-460e-8e91-cebae34364ab","5685189471","2025-11-26 11:18:57.000","36084492","RUS_SK_Shatranj_Quirky_Black_S","115296615","ANRCKRTA115296615","S","RUS_SK_Shatranj_Quirky_Black","Anouk Rustic","Anouk Rustic Men Ethnic Motifs Printed Daily Pure Cotton Straight Kurta","Kurtas","C","9810551110",,"EK_E2E","MYEC1076313275","58640",,,"2025-11-26 13:51:05.000","2025-11-26 15:00:46.000","2025-11-27 12:21:25.000","2025-11-27 12:27:05.000","2025-12-01 16:01:18.000",,,,,"299.00","1999.00","1700.00","0.00","0.00","0.00","0.00","Kollam","KL","691501","59","240"
"36387","58640","PPMP","'131592448433399538601","8820019225","10820280626","9d6bb0d8-8575-49ca-bf15-0a083b72fa42","5684123472","2025-11-25 10:18:32.000","36084490","RUS_KURTA_STR_YELLOW_S","115296605","ANRCKRTA115296605","S","RUS_KURTA_STR_YELLOW","Anouk Rustic","Anouk Rustic Men Striped Daily Straight Kurta","Kurtas","C","9810102648",,"EK_E2E","MYEP1093627068","58640",,,"2025-11-25 13:42:32.000","2025-11-25 16:02:17.000","2025-11-26 06:14:40.000","2025-11-26 06:20:12.000","2025-11-30 17:01:20.000",,,,,"299.00","1999.00","1700.00","0.00","0.00","0.00","0.00","Barrackpore","WB","743126","59","240"
"36387","58640","PPMP","'131604261715036350401","8822709772","10822973817","9f88fefc-5749-448b-a025-971081f44760","5685712250","2025-11-26 19:07:25.000","36084490","RUS_KURTA_STR_YELLOW_L","115296607","ANRCKRTA115296607","L","RUS_KURTA_STR_YELLOW","Anouk Rustic","Anouk Rustic Men Striped Daily Straight Kurta","Kurtas","C","8822709772",,"EK_E2E","MYEP1093824579","58640",,,"2025-11-27 09:54:44.000","2025-11-27 16:52:37.000","2025-11-28 03:23:16.000","2025-11-28 03:29:18.000","2025-12-01 12:15:56.000",,,,,"299.00","1999.00","1700.00","0.00","0.00","0.00","0.00","Kolkata","WB","700063","59","240"
"36387","58640","PPMP","'131612069875465195603","8824818850","10825083912","4e58adb0-3a6e-4d0b-8541-04d71228e596","5686891602","2025-11-27 16:48:47.000","36084497","RUS_SOL_KURTA_YELLOW_L","115296642","ANRCKRTA115296642","L","RUS_SOL_KURTA_YELLOW","Anouk Rustic","Anouk Rustic Band Collar Straight Kurta","Kurtas","F","8824818850",,"EK_E2E","MYEP1094014386","58640","27","Delayed Delivery Cancellation","2025-11-28 11:10:09.000","2025-12-01 16:52:45.000","2025-12-02 07:59:30.000","2025-12-02 08:04:48.000",,"2025-12-02 16:44:03.000",,,,"299.00","1999.00","1700.00","30.00","0.00","0.00","0.00","Gautam Buddha Nagar","UP","201304","59","240"
"36387","58640","PPMP","'131497114678699103601","8802076900","10802294001","1ee50a28-a05f-427d-a7e2-ea0f1bc91338","5672839665","2025-11-14 09:29:36.000","36084497","RUS_SOL_KURTA_YELLOW_S","115296640","ANRCKRTA115296640","S","RUS_SOL_KURTA_YELLOW","Anouk Rustic","Anouk Rustic Band Collar Straight Kurta","Kurtas","C","8802076900",,"EK_E2E","MYEP1092081262","58640",,,"2025-11-14 12:38:09.000","2025-11-14 17:16:05.000","2025-11-15 11:48:49.000","2025-11-15 11:54:57.000","2025-11-17 11:49:15.000",,,,"2025-11-19 21:10:00","299.00","1999.00","1700.00","0.00","0.00","0.00","0.00","Hyderabad","TG","502032","59","240"
"36387","58640","PPMP","'131517676815916692703","8806419975","10806650374","f785f9f2-133b-4574-b998-1e1bcb156780","5675466513","2025-11-16 18:36:36.000","36084497","RUS_SOL_KURTA_YELLOW_S","115296640","ANRCKRTA115296640","S","RUS_SOL_KURTA_YELLOW","Anouk Rustic","Anouk Rustic Band Collar Straight Kurta","Kurtas","C","8806419975",,"EK_E2E","MYEP1092507510","58640",,,"2025-11-17 12:29:22.000","2025-11-17 15:41:21.000","2025-11-20 15:14:16.000","2025-11-20 15:20:24.000","2025-11-21 14:02:27.000",,,,,"299.00","1999.00","1700.00","0.00","0.00","0.00","0.00","Tumkur","KA","572102","59","240"
"36387","58640","PPMP","'131638670505425384401","8833676722","10833945373","05980584-77a2-4044-b039-31987d0fddb9","5691544128","2025-11-30 18:42:14.000","36084497","RUS_SOL_KURTA_YELLOW_L","115296642","ANRCKRTA115296642","L","RUS_SOL_KURTA_YELLOW","Anouk Rustic","Anouk Rustic Band Collar Straight Kurta","Kurtas","C","8833676722",,"EK_E2E","MYEP1094533719","58640",,,"2025-12-01 12:24:17.000","2025-12-01 16:52:47.000","2025-12-02 05:46:52.000","2025-12-02 05:52:50.000","2025-12-06 12:05:35.000",,,,,"299.00","1999.00","1700.00","0.00","0.00","0.00","0.00","Barrackpore","WB","743126","59","240"
"36387","58640","PPMP","'131498610438985070603","8802449953","10802669089","b9a3ee2e-3dfb-4a4c-ab81-e4932a78aa3e","5673062708","2025-11-14 13:38:52.000","36084481","RUS_KURTA_GREY_L","115296562","ANRCKRTA115296562","L","RUS_KURTA_GREY","Anouk Rustic","Anouk Rustic Geometric Printed Mandarin Collar Straight Kurta","Kurtas","F",,,"EK_E2E",,"58640","41","Incorrect size ordered",,,,,,"2025-11-15 09:12:06.000",,,,"299.00","2499.00","2200.00","0.00","0.00","0.00","0.00","Vadodara","GJ","391410","59","240"
"36387","58640","PPMP","'131615000457889920303","8825663708","10825929076","0936c51a-f401-4386-8b53-82e677c7964d","5687419586","2025-11-28 00:57:13.000","36084494","RUS_SOL_KURTA_MAROON_XL","115296628","ANRCKRTA115296628","XL","RUS_SOL_KURTA_MAROON","Anouk Rustic","Anouk Rustic Band Collar Straight Kurta","Kurtas","C","8825663708",,"EK_E2E","MYEP1094014695","58640",,,"2025-11-28 11:10:45.000","2025-11-28 15:47:01.000","2025-11-29 04:30:13.000","2025-11-29 04:35:00.000","2025-12-02 16:30:58.000",,,,,"299.00","1999.00","1700.00","30.00","0.00","0.00","0.00","Bhubaneswar","OR","752054","59","240"
"36387","58640","PPMP","'131450566467064052801","8793013485","10793212146","cb032e3d-c9f4-49a9-9909-fedda7bb9579","5667150033","2025-11-09 00:11:33.000","36084497","RUS_SOL_KURTA_YELLOW_M","115296641","ANRCKRTA115296641","M","RUS_SOL_KURTA_YELLOW","Anouk Rustic","Anouk Rustic Band Collar Straight Kurta","Kurtas","C","8793013485",,"EK_E2E","MYEP1091240204","58640",,,"2025-11-09 11:38:28.000","2025-11-10 17:49:00.000","2025-11-11 04:24:38.000","2025-11-11 04:31:24.000","2025-11-14 12:31:29.000",,,,,"299.00","1999.00","1700.00","0.00","0.00","0.00","0.00","Kolkata","WB","700023","59","240"
"36387","58640","PPMP","'131585935458236119101","8819056420","10819316694","8a058513-6d90-4ce6-8082-ef1c2420df32","5683505109","2025-11-24 16:13:03.000","36084497","RUS_SOL_KURTA_YELLOW_L","115296642","ANRCKRTA115296642","L","RUS_SOL_KURTA_YELLOW","Anouk Rustic","Anouk Rustic Band Collar Straight Kurta","Kurtas","C","8819056420",,"EK_E2E","MYEP1093603691","58640",,,"2025-11-25 11:45:14.000","2025-11-25 16:02:12.000","2025-11-26 06:14:43.000","2025-11-26 06:19:24.000","2025-11-30 12:01:13.000",,,,,"299.00","1999.00","1700.00","0.00","0.00","0.00","0.00","Jamui","BR","811307","59","240"
"36387","58640","PPMP","'131588150115597258503","8819540160","10819800995","eb23fd4e-0a2c-4164-9684-6e5c2f342cef","5683834544","2025-11-24 22:22:09.000","36084485","RUS_KURTA_BEIGE_L","115296582","ANRCKRTA115296582","L","RUS_KURTA_BEIGE","Anouk Rustic","Anouk Rustic Men Ethnic Motifs Printed Daily Straight Kurta","Kurtas","C","8819540160",,"EK_E2E","MYEP1093605132","58640",,,"2025-11-25 11:51:55.000","2025-11-26 15:07:11.000","2025-11-27 06:21:47.000","2025-11-27 06:27:20.000","2025-11-29 13:02:04.000",,,,,"299.00","2499.00","2200.00","0.00","0.00","0.00","0.00","Belgaum","KA","590010","59","240"
"36387","58640","PPMP","'131640104404200027103","8834271701","10834540349","848d10b3-65cc-4be7-9bb0-2a984056b08d","5691891965","2025-11-30 22:41:13.000","36084938","RUS_KURTA_PURPLE_XL","115297524","ANRCKRTA115297524","XL","RUS_KURTA_PURPLE","Anouk Rustic","Anouk Rustic Geometric Printed Band Collar Straight Kurta","Kurtas","C","9813515226",,"EK_E2E","MYEP1094533573","58640",,,"2025-12-01 12:23:00.000","2025-12-01 16:52:42.000","2025-12-02 05:52:50.000","2025-12-02 05:59:33.000","2025-12-05 14:20:42.000",,,,,"299.00","2499.00","2200.00","0.00","0.00","0.00","0.00","Rewa","MP","486002","59","240"
"36387","58640","PPMP","'131488625054434271703","8800447617","10800661379","6db050e1-3fc4-40d2-837a-55c8c6125beb","5671814793","2025-11-13 09:54:39.000","36084500","RUS_KURTA_NAVY_XL","115296658","ANRCKRTA115296658","XL","RUS_KURTA_NAVY","Anouk Rustic","Anouk Rustic Men Ethnic Motifs Printed Daily Straight Kurta","Kurtas","C","9804525865",,"EK_E2E","MYEP1091961823","58640",,,"2025-11-13 16:06:08.000","2025-11-13 17:45:15.000","2025-11-14 03:07:46.000","2025-11-14 03:13:56.000","2025-11-17 14:34:27.000",,,,,"299.00","2499.00","2200.00","30.00","0.00","0.00","0.00","Indore","MP","452008","59","240"
"36387","58640","PPMP","'131454303433202295603","8793403895","10793603869","90aad73e-db13-4a1f-ab55-7a23558ed86a","5667380426","2025-11-09 10:34:22.000","36084506","RUS_ICH_CHECKS_GREY_XL","115296688","ANRCKRTA115296688","XL","RUS_ICH_CHECKS_GREY","Anouk Rustic","Anouk Rustic Checked Sequinned Band Collar Straight Kurta","Kurtas","RTO","8793403895",,"EK_E2E","MYEC1073860403","58640","37","RTO Cancellation","2025-11-09 12:27:39.000","2025-11-10 17:49:04.000","2025-11-11 04:25:31.000","2025-11-11 04:32:07.000",,"2025-11-17 15:57:39.000","2025-11-17 15:57:39",,,"299.00","2499.00","2200.00","0.00","0.00","0.00","0.00","Guwahati","AS","781011","59","240"
"36387","58640","PPMP","'131501810263579607203","8803261427","10803483124","a1b6480f-7777-4132-8c89-4c903c694cad","5673572354","2025-11-14 22:32:11.000","36084490","RUS_KURTA_STR_YELLOW_L","115296607","ANRCKRTA115296607","L","RUS_KURTA_STR_YELLOW","Anouk Rustic","Anouk Rustic Men Striped Daily Straight Kurta","Kurtas","C","8803261427",,"EK_E2E","MYEP1092215054","58640",,,"2025-11-15 12:22:06.000","2025-11-15 15:43:39.000","2025-11-15 23:34:09.000","2025-11-15 23:41:22.000","2025-11-20 12:58:10.000",,,,,"299.00","1999.00","1700.00","30.00","0.00","0.00","0.00","Mansa","PB","151504","59","240"
"36387","58640","PPMP","'131640104404200027103","8834271761","10834540408","848d10b3-65cc-4be7-9bb0-2a984056b08d","5691891965","2025-11-30 22:41:13.000","36084502","RUS_ICH_DIAMOND_NAVY BLUE_XL","115296668","ANRCKRTA115296668","XL","RUS_ICH_DIAMOND_NAVY BLUE","Anouk Rustic","Anouk Rustic Men Geometric Striped Thread Work Kurta","Kurtas","C","9813515226",,"EK_E2E","MYEP1094533573","58640",,,"2025-12-01 12:23:00.000","2025-12-01 16:52:42.000","2025-12-02 05:52:50.000","2025-12-02 05:59:33.000","2025-12-05 14:20:42.000",,,,,"299.00","2499.00","2200.00","0.00","0.00","0.00","0.00","Rewa","MP","486002","59","240"
"36387","58640","PPMP","'131435907682069663201","8790033836","10790226472","adf3da69-e6b3-4203-824c-fa344b75533e","5665285901","2025-11-07 07:28:26.000","36084485","RUS_KURTA_BEIGE_XL","115296583","ANRCKRTA115296583","XL","RUS_KURTA_BEIGE","Anouk Rustic","Anouk Rustic Men Ethnic Motifs Printed Daily Straight Kurta","Kurtas","C","8790033836",,"EK_E2E","MYEP1090992379","58640",,,"2025-11-07 11:32:11.000","2025-11-07 18:28:59.000","2025-11-09 15:59:47.000","2025-11-09 16:04:24.000","2025-11-13 14:50:04.000",,,,"2025-11-13 21:05:00","299.00","2499.00","2200.00","5.00","0.00","0.00","0.00","Nilje Gaon","MH","421204","59","240"
"36387","58640","PPMP","'131502462270914770501","8803454585","10803676286","b1565e53-1cce-46bd-a2c2-5c33d7ba88c7","5673679246","2025-11-15 00:20:51.000","36084484","RUS_KURTA_STR_PINK_S","115296575","ANRCKRTA115296575","S","RUS_KURTA_STR_PINK","Anouk Rustic","Anouk Rustic Striped Band Collar Straight Kurta","Kurtas","C","9805365128",,"EK_E2E","MYEP1092217198","58640",,,"2025-11-15 12:30:15.000","2025-11-15 15:43:37.000","2025-11-16 00:10:47.000","2025-11-16 00:16:25.000","2025-11-17 11:34:02.000",,,,"2025-11-18 22:00:00","299.00","1999.00","1700.00","0.00","0.00","0.00","0.00","Thane","MH","400602","59","240"
"36387","58640","PPMP","'131550452744651594501","8812438374","10812685221","89d0c30c-22fe-49c9-a59e-3b7942a19186","5679274478","2025-11-20 13:39:15.000","36084501","RUS_ICH_DIAMOND_CORAL_XL","115296663","ANRCKRTA115296663","XL","RUS_ICH_DIAMOND_CORAL","Anouk Rustic","Anouk Rustic Men Geometric Woven Design Kurta","Kurtas","C","8812438374",,"EK_E2E","MYEC1075580388","58640",,,"2025-11-21 09:46:34.000","2025-11-21 17:10:05.000","2025-11-22 09:46:18.000","2025-11-22 09:51:37.000","2025-11-26 14:36:25.000",,,,,"299.00","2499.00","2200.00","0.00","0.00","0.00","0.00","Jamshedpur","JH","831017","59","240"
"36387","58640","PPMP","'131483919943680491701","8799769217","10799981997","292239c8-ab06-4c8f-9054-c65f29e0ec26","5671396755","2025-11-12 20:50:28.000","36084497","RUS_SOL_KURTA_YELLOW_XXL","115296644","ANRCKRTA115296644","XXL","RUS_SOL_KURTA_YELLOW","Anouk Rustic","Anouk Rustic Band Collar Straight Kurta","Kurtas","C","9804347934",,"EK_E2E","MYEP1091865662","58640",,,"2025-11-13 09:54:09.000","2025-11-14 17:15:56.000","2025-11-15 05:37:12.000","2025-11-15 05:43:43.000","2025-11-15 16:51:43.000",,,,"2025-11-17 22:03:00","299.00","1999.00","1700.00","0.00","0.00","0.00","0.00","Thane","MH","400706","59","240"
"36387","58640","PPMP","'131454736118159887501","8793519191","10793719549","fc41c014-6706-468f-b413-741fff37c12c","5667451858","2025-11-09 11:46:29.000","36084484","RUS_KURTA_STR_PINK_M","115296576","ANRCKRTA115296576","M","RUS_KURTA_STR_PINK","Anouk Rustic","Anouk Rustic Striped Band Collar Straight Kurta","Kurtas","C","8793519191",,"EK_E2E","MYEC1073861474","58640",,,"2025-11-09 12:31:00.000","2025-11-10 17:50:18.000","2025-11-11 10:40:25.000","2025-11-11 11:27:08.000","2025-11-15 11:39:18.000",,,,,"299.00","1999.00","1700.00","0.00","0.00","0.00","0.00","Jamshedpur","JH","831004","59","240"
"36387","58640","PPMP","'131566344820474104103","8815261538","10815514260","5cb83d51-f014-4405-90dd-580d103f9e51","5681107074","2025-11-22 09:47:56.000","36084506","RUS_ICH_CHECKS_GREY_L","115296687","ANRCKRTA115296687","L","RUS_ICH_CHECKS_GREY","Anouk Rustic","Anouk Rustic Checked Sequinned Band Collar Straight Kurta","Kurtas","C","8815261538",,"EK_E2E","MYEC1075768608","58640",,,"2025-11-22 11:52:31.000","2025-11-22 16:10:00.000","2025-11-23 00:27:18.000","2025-11-23 00:33:49.000","2025-11-27 11:30:58.000",,,,,"299.00","2499.00","2200.00","0.00","0.00","0.00","0.00","Mau","UP","275101","59","240"
"36387","58640","PPMP","'131450068374293839003","8792874468","10793073127","ba7e03b3-9083-4145-9914-cd96ba367b02","5667071574","2025-11-08 22:48:32.000","36084506","RUS_ICH_CHECKS_GREY_XL","115296688","ANRCKRTA115296688","XL","RUS_ICH_CHECKS_GREY","Anouk Rustic","Anouk Rustic Checked Sequinned Band Collar Straight Kurta","Kurtas","C","8792874468",,"EK_E2E","MYEP1091239911","58640",,,"2025-11-09 11:37:35.000","2025-11-10 17:50:20.000","2025-11-11 10:38:03.000","2025-11-11 11:21:51.000","2025-11-14 17:33:44.000",,,,,"299.00","2499.00","2200.00","0.00","0.00","0.00","0.00","Chennai","TN","600082","59","240"
"36387","58640","PPMP","'131478097491107405703","8798621531","10798830597","ad8c785b-3f03-4898-a25d-932018131eeb","5670645586","2025-11-12 04:40:04.000","36084497","RUS_SOL_KURTA_YELLOW_L","115296642","ANRCKRTA115296642","L","RUS_SOL_KURTA_YELLOW","Anouk Rustic","Anouk Rustic Band Collar Straight Kurta","Kurtas","C","8798621531",,"EK_E2E","MYEC1074302536","58640",,,"2025-11-12 10:03:18.000","2025-11-14 17:15:33.000","2025-11-15 01:41:49.000","2025-11-15 01:47:19.000","2025-11-17 10:34:59.000",,,,,"299.00","1999.00","1700.00","0.00","0.00","0.00","0.00","Vadodara","GJ","390023","59","240"
"36387","58640","PPMP","'131599931042800126903","8821556681","10821819224","fdec8f33-98b4-498e-864c-db91aaaf7f62","5684982209","2025-11-26 07:05:39.000","36084483","RUS_ICH_DOBBY_ORANGE_XXL","115296574","ANRCKRTA115296574","XXL","RUS_ICH_DOBBY_ORANGE","Anouk Rustic","Anouk Rustic Men Mandarin Collar Pure Cotton Kurta","Kurtas","C","9810441853",,"EK_E2E","MYEP1093691931","58640",,,"2025-11-26 10:11:01.000","2025-11-26 15:00:44.000","2025-11-27 12:21:44.000","2025-11-27 12:28:41.000","2025-11-30 11:39:18.000",,,,,"299.00","2199.00","1900.00","0.00","0.00","0.00","0.00","Srikalahasti","AP","517644","59","240"
"36387","58640","PPMP","'131531627415694100201","8809017147","10809252905","0a9488e9-a1b0-4aaa-961b-278fb38051b8","5677064250","2025-11-18 09:21:43.000","36084481","RUS_KURTA_GREY_L","115296562","ANRCKRTA115296562","L","RUS_KURTA_GREY","Anouk Rustic","Anouk Rustic Geometric Printed Mandarin Collar Straight Kurta","Kurtas","F",,,"EK_E2E",,"58640","41","Incorrect size ordered",,,,,,"2025-11-18 09:31:41.000",,,,"299.00","2499.00","2200.00","0.00","0.00","0.00","0.00","Vasco","GA","403802","59","240"
"36387","58640","PPMP","'131583803702179123203","8818638594","10818897736","3e7d8868-20f2-4873-a2ab-d09d6403a12d","5683226663","2025-11-24 10:17:45.000","36084483","RUS_ICH_DOBBY_ORANGE_L","115296571","ANRCKRTA115296571","L","RUS_ICH_DOBBY_ORANGE","Anouk Rustic","Anouk Rustic Men Mandarin Collar Pure Cotton Kurta","Kurtas","F","8818638594",,"EK_E2E","MYEC1076052522","58640","27","Delayed Delivery Cancellation","2025-11-24 13:46:07.000","2025-11-24 17:12:07.000","2025-11-25 04:02:49.000","2025-11-25 04:09:01.000",,"2025-11-27 13:35:46.000",,,,"299.00","2199.00","1900.00","0.00","0.00","0.00","0.00","Kota","RJ","324001","59","240"
"36387","58640","PPMP","'131622845717995086903","8830018963","10830285487","67ab70df-e570-4bf1-8280-a71bb875e44d","5689355347","2025-11-28 22:44:46.000","36084504","RUS_ICH_DOBBY_BEIGE_XL","115296678","ANRCKRTA115296678","XL","RUS_ICH_DOBBY_BEIGE","Anouk Rustic","Anouk Rustic Men Pure Cotton Woven Design Mandarin Collar Regular Kurta","Kurtas","C","8830018963",,"EK_E2E","MYEP1094140273","58640",,,"2025-11-29 10:04:40.000","2025-11-29 18:00:06.000","2025-11-30 02:24:56.000","2025-11-30 02:31:00.000","2025-12-01 14:50:19.000",,,,"2025-12-04 12:32:00","299.00","2199.00","1900.00","0.00","0.00","0.00","0.00","Indore","MP","452001","59","240"
"36387","58640","PPMP","'131532652529951888301","8809238131","10809476324","a968f9c1-38f0-4bd3-a316-7c35d3b5d63f","5677206081","2025-11-18 12:12:33.000","36084485","RUS_KURTA_BEIGE_S","115296580","ANRCKRTA115296580","S","RUS_KURTA_BEIGE","Anouk Rustic","Anouk Rustic Men Ethnic Motifs Printed Daily Straight Kurta","Kurtas","C","8809238131",,"DE_4PL","5965409257710","58640",,,"2025-11-18 12:26:55.000","2025-11-18 16:33:24.000","2025-11-19 02:19:24.000","2025-11-19 03:09:52.000","2025-11-21 12:52:25.000",,,,"2025-11-22 19:52:00","299.00","2499.00","2200.00","0.00","0.00","0.00","0.00","Colvale","GA","403513","59","240"
"36387","58640","PPMP","'131484574538001588501","8799961703","10800174485","f482f29b-116e-4a89-915b-d4e8aad89c18","5671519269","2025-11-12 22:39:34.000","36084497","RUS_SOL_KURTA_YELLOW_L","115296642","ANRCKRTA115296642","L","RUS_SOL_KURTA_YELLOW","Anouk Rustic","Anouk Rustic Band Collar Straight Kurta","Kurtas","C","8799961703",,"EK_E2E","MYEP1091863666","58640",,,"2025-11-13 09:50:05.000","2025-11-13 17:45:43.000","2025-11-14 07:10:08.000","2025-11-14 07:16:18.000","2025-11-17 14:54:07.000",,,,"2025-11-18 00:01:00","299.00","1999.00","1700.00","30.00","0.00","0.00","0.00","Patna","BR","800007","59","240"
